record_id,employee_id,employee_name,legal_entity,country,cost_center,payroll_period,posting_date,concept_code,concept_name,amount,currency
PAY000180,EMP0060,Diego Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,377.50,EUR
PAY000181,EMP0061,Diego Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,2219.00,EUR
PAY000182,EMP0061,Diego Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,634.00,EUR
PAY000183,EMP0061,Diego Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,317.00,EUR
PAY000184,EMP0062,Diego Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2306.50,EUR
PAY000185,EMP0062,Diego Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,659.00,EUR
PAY000186,EMP0062,Diego Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,329.50,EUR
PAY000187,EMP0063,Diego Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2394.00,EUR
PAY000188,EMP0063,Diego Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,684.00,EUR
PAY000189,EMP0063,Diego Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,342.00,EUR
PAY000190,EMP0064,Diego Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,2481.50,EUR
PAY000191,EMP0064,Diego Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,709.00,EUR
PAY000192,EMP0064,Diego Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,354.50,EUR
PAY000193,EMP0065,Diego Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2569.00,EUR
PAY000194,EMP0065,Diego Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,734.00,EUR
PAY000195,EMP0065,Diego Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,367.00,EUR
PAY000196,EMP0066,Diego Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2656.50,EUR
PAY000197,EMP0066,Diego Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,759.00,EUR
PAY000198,EMP0066,Diego Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,379.50,EUR
PAY000199,EMP0067,Diego Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,2219.00,EUR
PAY000200,EMP0067,Diego Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,634.00,EUR
PAY000201,EMP0067,Diego Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,317.00,EUR
PAY000202,EMP0068,Diego Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2306.50,EUR
PAY000203,EMP0068,Diego Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,659.00,EUR
PAY000204,EMP0068,Diego Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,329.50,EUR
PAY000205,EMP0069,Diego Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2394.00,EUR
PAY000206,EMP0069,Diego Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,684.00,EUR
PAY000207,EMP0069,Diego Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,342.00,EUR
PAY000208,EMP0070,Diego Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,2481.50,EUR
PAY000209,EMP0070,Diego Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,709.00,EUR
PAY000210,EMP0070,Diego Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,354.50,EUR
PAY000211,EMP0071,Diego Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2569.00,EUR
PAY000212,EMP0071,Diego Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,734.00,EUR
PAY000213,EMP0071,Diego Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,367.00,EUR
PAY000214,EMP0072,Diego Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2656.50,EUR
PAY000215,EMP0072,Diego Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,759.00,EUR
PAY000216,EMP0072,Diego Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,379.50,EUR
PAY000217,EMP0073,Elena Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,2219.00,EUR
PAY000218,EMP0073,Elena Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,634.00,EUR
PAY000219,EMP0073,Elena Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,317.00,EUR
PAY000220,EMP0074,Elena Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2306.50,EUR
PAY000221,EMP0074,Elena Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,659.00,EUR
PAY000222,EMP0074,Elena Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,329.50,EUR
PAY000223,EMP0075,Elena Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2394.00,EUR
PAY000224,EMP0075,Elena Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,684.00,EUR
PAY000225,EMP0075,Elena Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,342.00,EUR
PAY000226,EMP0076,Elena Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,2481.50,EUR
PAY000227,EMP0076,Elena Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,709.00,EUR
PAY000228,EMP0076,Elena Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,354.50,EUR
PAY000229,EMP0077,Elena Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2569.00,EUR
PAY000230,EMP0077,Elena Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,734.00,EUR
PAY000231,EMP0077,Elena Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,367.00,EUR
PAY000232,EMP0078,Elena Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2656.50,EUR
PAY000233,EMP0078,Elena Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,759.00,EUR
PAY000234,EMP0078,Elena Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,379.50,EUR
PAY000235,EMP0079,Elena Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,2219.00,EUR
PAY000236,EMP0079,Elena Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,634.00,EUR
PAY000237,EMP0079,Elena Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,317.00,EUR
PAY000238,EMP0080,Elena Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2306.50,EUR
PAY000239,EMP0080,Elena Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,659.00,EUR
PAY000240,EMP0080,Elena Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,329.50,EUR
PAY000241,EMP0081,Elena Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2394.00,EUR
PAY000242,EMP0081,Elena Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,684.00,EUR
PAY000243,EMP0081,Elena Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,342.00,EUR
PAY000244,EMP0082,Elena Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,2481.50,EUR
PAY000245,EMP0082,Elena Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,709.00,EUR
PAY000246,EMP0082,Elena Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,354.50,EUR
PAY000247,EMP0083,Elena Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2569.00,EUR
PAY000248,EMP0083,Elena Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,734.00,EUR
PAY000249,EMP0083,Elena Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,367.00,EUR
PAY000250,EMP0084,Elena Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2656.50,EUR
PAY000251,EMP0084,Elena Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,759.00,EUR
PAY000252,EMP0084,Elena Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,379.50,EUR
PAY000253,EMP0085,Elena Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,2219.00,EUR
PAY000254,EMP0085,Elena Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,634.00,EUR
PAY000255,EMP0085,Elena Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,317.00,EUR
PAY000256,EMP0086,Elena Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2306.50,EUR
PAY000257,EMP0086,Elena Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,659.00,EUR
PAY000258,EMP0086,Elena Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,329.50,EUR
PAY000259,EMP0087,Elena Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2394.00,EUR
PAY000260,EMP0087,Elena Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,684.00,EUR
PAY000261,EMP0087,Elena Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,342.00,EUR
PAY000262,EMP0088,Elena Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,2481.50,EUR
PAY000263,EMP0088,Elena Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,709.00,EUR
PAY000264,EMP0088,Elena Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,354.50,EUR
PAY000265,EMP0089,Elena Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2569.00,EUR
PAY000266,EMP0089,Elena Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,734.00,EUR
PAY000267,EMP0089,Elena Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,367.00,EUR
PAY000268,EMP0090,Elena Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2656.50,EUR
PAY000269,EMP0090,Elena Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,759.00,EUR
PAY000270,EMP0090,Elena Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,379.50,EUR
PAY000271,EMP0091,Fabian Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,2219.00,EUR
PAY000272,EMP0091,Fabian Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,634.00,EUR
PAY000273,EMP0091,Fabian Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,317.00,EUR
PAY000274,EMP0092,Fabian Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2306.50,EUR
PAY000275,EMP0092,Fabian Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,659.00,EUR
PAY000276,EMP0092,Fabian Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,329.50,EUR
PAY000277,EMP0093,Fabian Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2394.00,EUR
PAY000278,EMP0093,Fabian Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,684.00,EUR
PAY000279,EMP0093,Fabian Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,342.00,EUR
PAY000280,EMP0094,Fabian Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,2481.50,EUR
PAY000281,EMP0094,Fabian Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,709.00,EUR
PAY000282,EMP0094,Fabian Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,354.50,EUR
PAY000283,EMP0095,Fabian Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2569.00,EUR
PAY000284,EMP0095,Fabian Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,734.00,EUR
PAY000285,EMP0095,Fabian Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,367.00,EUR
PAY000286,EMP0096,Fabian Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2656.50,EUR
PAY000287,EMP0096,Fabian Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,759.00,EUR
PAY000288,EMP0096,Fabian Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,379.50,EUR
PAY000289,EMP0097,Fabian Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,2219.00,EUR
PAY000290,EMP0097,Fabian Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,634.00,EUR
PAY000291,EMP0097,Fabian Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,317.00,EUR
PAY000292,EMP0098,Fabian Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2306.50,EUR
PAY000293,EMP0098,Fabian Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,659.00,EUR
PAY000294,EMP0098,Fabian Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,329.50,EUR
PAY000295,EMP0099,Fabian Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2394.00,EUR
PAY000296,EMP0099,Fabian Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,684.00,EUR
PAY000297,EMP0099,Fabian Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,342.00,EUR
PAY000298,EMP0100,Fabian Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,2481.50,EUR
PAY000299,EMP0100,Fabian Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,709.00,EUR
PAY000300,EMP0100,Fabian Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,354.50,EUR
PAY000301,EMP0101,Fabian Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2569.00,EUR
PAY000302,EMP0101,Fabian Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,734.00,EUR
PAY000303,EMP0101,Fabian Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,367.00,EUR
PAY000304,EMP0102,Fabian Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2656.50,EUR
PAY000305,EMP0102,Fabian Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,759.00,EUR
PAY000306,EMP0102,Fabian Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,379.50,EUR
PAY000307,EMP0103,Fabian Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,2219.00,EUR
PAY000308,EMP0103,Fabian Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,634.00,EUR
PAY000309,EMP0103,Fabian Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,317.00,EUR
PAY000310,EMP0104,Fabian Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2306.50,EUR
PAY000311,EMP0104,Fabian Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,659.00,EUR
PAY000312,EMP0104,Fabian Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,329.50,EUR
PAY000313,EMP0105,Fabian Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2394.00,EUR
PAY000314,EMP0105,Fabian Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,684.00,EUR
PAY000315,EMP0105,Fabian Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,342.00,EUR
PAY000316,EMP0106,Fabian Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,2481.50,EUR
PAY000317,EMP0106,Fabian Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,709.00,EUR
PAY000318,EMP0106,Fabian Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,354.50,EUR
PAY000319,EMP0107,Fabian Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2569.00,EUR
PAY000320,EMP0107,Fabian Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,734.00,EUR
PAY000321,EMP0107,Fabian Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,367.00,EUR
PAY000322,EMP0108,Fabian Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2656.50,EUR
PAY000323,EMP0108,Fabian Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,759.00,EUR
PAY000324,EMP0108,Fabian Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,379.50,EUR
PAY000325,EMP0109,Gabriela Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,2219.00,EUR
PAY000326,EMP0109,Gabriela Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,634.00,EUR
PAY000327,EMP0109,Gabriela Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,317.00,EUR
PAY000328,EMP0110,Gabriela Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2306.50,EUR
PAY000329,EMP0110,Gabriela Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,659.00,EUR
PAY000330,EMP0110,Gabriela Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,329.50,EUR
PAY000331,EMP0111,Gabriela Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2394.00,EUR
PAY000332,EMP0111,Gabriela Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,684.00,EUR
PAY000333,EMP0111,Gabriela Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,342.00,EUR
PAY000334,EMP0112,Gabriela Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,2481.50,EUR
PAY000335,EMP0112,Gabriela Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,709.00,EUR
PAY000336,EMP0112,Gabriela Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,354.50,EUR
PAY000337,EMP0113,Gabriela Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2569.00,EUR
PAY000338,EMP0113,Gabriela Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,734.00,EUR
PAY000339,EMP0113,Gabriela Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,367.00,EUR
PAY000340,EMP0114,Gabriela Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2656.50,EUR
PAY000341,EMP0114,Gabriela Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,759.00,EUR
PAY000342,EMP0114,Gabriela Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,379.50,EUR
PAY000343,EMP0115,Gabriela Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,2219.00,EUR
PAY000344,EMP0115,Gabriela Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,634.00,EUR
PAY000345,EMP0115,Gabriela Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,317.00,EUR
PAY000346,EMP0116,Gabriela Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2306.50,EUR
PAY000347,EMP0116,Gabriela Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,659.00,EUR
PAY000348,EMP0116,Gabriela Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,329.50,EUR
PAY000349,EMP0117,Gabriela Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2394.00,EUR
PAY000350,EMP0117,Gabriela Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,684.00,EUR
PAY000351,EMP0117,Gabriela Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,342.00,EUR
PAY000352,EMP0118,Gabriela Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,2481.50,EUR
PAY000353,EMP0118,Gabriela Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,709.00,EUR
PAY000354,EMP0118,Gabriela Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,354.50,EUR
PAY000355,EMP0119,Gabriela Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2569.00,EUR
PAY000356,EMP0119,Gabriela Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,734.00,EUR
PAY000357,EMP0119,Gabriela Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,367.00,EUR
PAY000358,EMP0120,Gabriela Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2656.50,EUR
